Customer ID,total_spend,purchase_frequency,avg_order_value,discounted_spend,promo_code_orders,discount_rate,promo_order_ratio,frequency_loyalty_score,frequency_loyalty_segment,revenue_loyalty_score,revenue_loyalty_segment,Review Rating,promo_dependency_segment,is_ideal_customer
249,100,1,100.0,100,1,1.0,1.0,1,Single Frequency,100,Very High Revenue,4.8,High Promo Dependency,False
250,47,1,47.0,47,1,1.0,1.0,1,Single Frequency,47,Medium Revenue,4.2,High Promo Dependency,False
251,25,1,25.0,25,1,1.0,1.0,1,Single Frequency,25,Low Revenue,4.0,High Promo Dependency,False
252,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,2.5,High Promo Dependency,False
253,41,1,41.0,41,1,1.0,1.0,1,Single Frequency,41,Medium Revenue,3.9,High Promo Dependency,False
254,73,1,73.0,73,1,1.0,1.0,1,Single Frequency,73,High Revenue,4.9,High Promo Dependency,False
255,42,1,42.0,42,1,1.0,1.0,1,Single Frequency,42,Medium Revenue,3.5,High Promo Dependency,False
256,20,1,20.0,20,1,1.0,1.0,1,Single Frequency,20,Low Revenue,4.2,High Promo Dependency,False
257,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,4.7,High Promo Dependency,False
258,53,1,53.0,53,1,1.0,1.0,1,Single Frequency,53,Medium Revenue,4.5,High Promo Dependency,False
259,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,2.8,High Promo Dependency,False
260,57,1,57.0,57,1,1.0,1.0,1,Single Frequency,57,Medium Revenue,2.9,High Promo Dependency,False
261,57,1,57.0,57,1,1.0,1.0,1,Single Frequency,57,Medium Revenue,3.2,High Promo Dependency,False
262,77,1,77.0,77,1,1.0,1.0,1,Single Frequency,77,High Revenue,4.9,High Promo Dependency,False
263,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,3.8,High Promo Dependency,False
264,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,4.3,High Promo Dependency,False
265,78,1,78.0,78,1,1.0,1.0,1,Single Frequency,78,High Revenue,3.9,High Promo Dependency,False
266,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,3.2,High Promo Dependency,False
267,75,1,75.0,75,1,1.0,1.0,1,Single Frequency,75,High Revenue,3.1,High Promo Dependency,False
268,54,1,54.0,54,1,1.0,1.0,1,Single Frequency,54,Medium Revenue,3.9,High Promo Dependency,False
269,42,1,42.0,42,1,1.0,1.0,1,Single Frequency,42,Medium Revenue,2.6,High Promo Dependency,False
270,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,3.3,High Promo Dependency,False
271,52,1,52.0,52,1,1.0,1.0,1,Single Frequency,52,Medium Revenue,4.6,High Promo Dependency,False
272,69,1,69.0,69,1,1.0,1.0,1,Single Frequency,69,High Revenue,4.6,High Promo Dependency,False
273,26,1,26.0,26,1,1.0,1.0,1,Single Frequency,26,Low Revenue,4.4,High Promo Dependency,False
274,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,4.2,High Promo Dependency,False
275,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,3.0,High Promo Dependency,False
276,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,4.0,High Promo Dependency,False
277,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.5,High Promo Dependency,False
278,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,3.0,High Promo Dependency,False
279,95,1,95.0,95,1,1.0,1.0,1,Single Frequency,95,Very High Revenue,3.7,High Promo Dependency,False
280,69,1,69.0,69,1,1.0,1.0,1,Single Frequency,69,High Revenue,4.0,High Promo Dependency,False
281,69,1,69.0,69,1,1.0,1.0,1,Single Frequency,69,High Revenue,4.2,High Promo Dependency,False
282,61,1,61.0,61,1,1.0,1.0,1,Single Frequency,61,High Revenue,2.5,High Promo Dependency,False
283,94,1,94.0,94,1,1.0,1.0,1,Single Frequency,94,Very High Revenue,3.0,High Promo Dependency,False
284,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.2,High Promo Dependency,False
285,45,1,45.0,45,1,1.0,1.0,1,Single Frequency,45,Medium Revenue,3.5,High Promo Dependency,False
286,39,1,39.0,39,1,1.0,1.0,1,Single Frequency,39,Low Revenue,4.8,High Promo Dependency,False
287,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,2.6,High Promo Dependency,False
288,37,1,37.0,37,1,1.0,1.0,1,Single Frequency,37,Low Revenue,3.4,High Promo Dependency,False
289,62,1,62.0,62,1,1.0,1.0,1,Single Frequency,62,High Revenue,3.7,High Promo Dependency,False
290,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,4.5,High Promo Dependency,False
291,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,3.7,High Promo Dependency,False
292,26,1,26.0,26,1,1.0,1.0,1,Single Frequency,26,Low Revenue,3.3,High Promo Dependency,False
293,99,1,99.0,99,1,1.0,1.0,1,Single Frequency,99,Very High Revenue,4.7,High Promo Dependency,False
294,39,1,39.0,39,1,1.0,1.0,1,Single Frequency,39,Low Revenue,2.7,High Promo Dependency,False
295,20,1,20.0,20,1,1.0,1.0,1,Single Frequency,20,Low Revenue,4.6,High Promo Dependency,False
296,42,1,42.0,42,1,1.0,1.0,1,Single Frequency,42,Medium Revenue,2.7,High Promo Dependency,False
297,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,4.8,High Promo Dependency,False
298,26,1,26.0,26,1,1.0,1.0,1,Single Frequency,26,Low Revenue,4.4,High Promo Dependency,False
299,53,1,53.0,53,1,1.0,1.0,1,Single Frequency,53,Medium Revenue,4.0,High Promo Dependency,False
300,80,1,80.0,80,1,1.0,1.0,1,Single Frequency,80,High Revenue,3.2,High Promo Dependency,False
301,98,1,98.0,98,1,1.0,1.0,1,Single Frequency,98,Very High Revenue,4.4,High Promo Dependency,False
302,95,1,95.0,95,1,1.0,1.0,1,Single Frequency,95,Very High Revenue,3.8,High Promo Dependency,False
303,44,1,44.0,44,1,1.0,1.0,1,Single Frequency,44,Medium Revenue,3.6,High Promo Dependency,False
304,60,1,60.0,60,1,1.0,1.0,1,Single Frequency,60,Medium Revenue,3.3,High Promo Dependency,False
305,84,1,84.0,84,1,1.0,1.0,1,Single Frequency,84,Very High Revenue,3.4,High Promo Dependency,False
306,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,3.5,High Promo Dependency,False
307,49,1,49.0,49,1,1.0,1.0,1,Single Frequency,49,Medium Revenue,3.6,High Promo Dependency,False
308,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,3.2,High Promo Dependency,False
309,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,3.7,High Promo Dependency,False
310,22,1,22.0,22,1,1.0,1.0,1,Single Frequency,22,Low Revenue,4.5,High Promo Dependency,False
311,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,4.6,High Promo Dependency,False
312,52,1,52.0,52,1,1.0,1.0,1,Single Frequency,52,Medium Revenue,4.1,High Promo Dependency,False
313,89,1,89.0,89,1,1.0,1.0,1,Single Frequency,89,Very High Revenue,3.4,High Promo Dependency,False
314,77,1,77.0,77,1,1.0,1.0,1,Single Frequency,77,High Revenue,3.7,High Promo Dependency,False
315,24,1,24.0,24,1,1.0,1.0,1,Single Frequency,24,Low Revenue,3.3,High Promo Dependency,False
316,24,1,24.0,24,1,1.0,1.0,1,Single Frequency,24,Low Revenue,4.5,High Promo Dependency,False
317,22,1,22.0,22,1,1.0,1.0,1,Single Frequency,22,Low Revenue,3.3,High Promo Dependency,False
318,82,1,82.0,82,1,1.0,1.0,1,Single Frequency,82,Very High Revenue,4.3,High Promo Dependency,False
319,67,1,67.0,67,1,1.0,1.0,1,Single Frequency,67,High Revenue,2.5,High Promo Dependency,False
320,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,2.6,High Promo Dependency,False
321,72,1,72.0,72,1,1.0,1.0,1,Single Frequency,72,High Revenue,4.9,High Promo Dependency,False
322,36,1,36.0,36,1,1.0,1.0,1,Single Frequency,36,Low Revenue,4.7,High Promo Dependency,False
323,95,1,95.0,95,1,1.0,1.0,1,Single Frequency,95,Very High Revenue,3.0,High Promo Dependency,False
324,78,1,78.0,78,1,1.0,1.0,1,Single Frequency,78,High Revenue,3.5,High Promo Dependency,False
325,82,1,82.0,82,1,1.0,1.0,1,Single Frequency,82,Very High Revenue,4.8,High Promo Dependency,False
326,70,1,70.0,70,1,1.0,1.0,1,Single Frequency,70,High Revenue,4.3,High Promo Dependency,False
327,41,1,41.0,41,1,1.0,1.0,1,Single Frequency,41,Medium Revenue,3.2,High Promo Dependency,False
328,42,1,42.0,42,1,1.0,1.0,1,Single Frequency,42,Medium Revenue,3.1,High Promo Dependency,False
329,50,1,50.0,50,1,1.0,1.0,1,Single Frequency,50,Medium Revenue,2.8,High Promo Dependency,False
330,31,1,31.0,31,1,1.0,1.0,1,Single Frequency,31,Low Revenue,2.9,High Promo Dependency,False
331,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,3.8,High Promo Dependency,False
332,98,1,98.0,98,1,1.0,1.0,1,Single Frequency,98,Very High Revenue,3.3,High Promo Dependency,False
333,86,1,86.0,86,1,1.0,1.0,1,Single Frequency,86,Very High Revenue,2.8,High Promo Dependency,False
334,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,4.5,High Promo Dependency,False
335,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,2.6,High Promo Dependency,False
336,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,3.7,High Promo Dependency,False
337,81,1,81.0,81,1,1.0,1.0,1,Single Frequency,81,High Revenue,4.4,High Promo Dependency,False
338,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,4.3,High Promo Dependency,False
339,79,1,79.0,79,1,1.0,1.0,1,Single Frequency,79,High Revenue,3.5,High Promo Dependency,False
340,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,3.8,High Promo Dependency,False
341,47,1,47.0,47,1,1.0,1.0,1,Single Frequency,47,Medium Revenue,3.5,High Promo Dependency,False
342,20,1,20.0,20,1,1.0,1.0,1,Single Frequency,20,Low Revenue,4.6,High Promo Dependency,False
343,36,1,36.0,36,1,1.0,1.0,1,Single Frequency,36,Low Revenue,2.6,High Promo Dependency,False
344,39,1,39.0,39,1,1.0,1.0,1,Single Frequency,39,Low Revenue,4.4,High Promo Dependency,False
345,71,1,71.0,71,1,1.0,1.0,1,Single Frequency,71,High Revenue,4.0,High Promo Dependency,False
346,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,4.4,High Promo Dependency,False
347,50,1,50.0,50,1,1.0,1.0,1,Single Frequency,50,Medium Revenue,4.7,High Promo Dependency,False
348,41,1,41.0,41,1,1.0,1.0,1,Single Frequency,41,Medium Revenue,3.9,High Promo Dependency,False
349,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,2.7,High Promo Dependency,False
350,87,1,87.0,87,1,1.0,1.0,1,Single Frequency,87,Very High Revenue,3.7,High Promo Dependency,False
351,68,1,68.0,68,1,1.0,1.0,1,Single Frequency,68,High Revenue,2.6,High Promo Dependency,False
352,90,1,90.0,90,1,1.0,1.0,1,Single Frequency,90,Very High Revenue,3.9,High Promo Dependency,False
353,71,1,71.0,71,1,1.0,1.0,1,Single Frequency,71,High Revenue,4.9,High Promo Dependency,False
354,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,4.1,High Promo Dependency,False
355,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,3.0,High Promo Dependency,False
356,42,1,42.0,42,1,1.0,1.0,1,Single Frequency,42,Medium Revenue,4.1,High Promo Dependency,False
357,80,1,80.0,80,1,1.0,1.0,1,Single Frequency,80,High Revenue,3.8,High Promo Dependency,False
358,56,1,56.0,56,1,1.0,1.0,1,Single Frequency,56,Medium Revenue,4.0,High Promo Dependency,False
359,25,1,25.0,25,1,1.0,1.0,1,Single Frequency,25,Low Revenue,3.6,High Promo Dependency,False
360,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,3.0,High Promo Dependency,False
361,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.0,High Promo Dependency,False
362,96,1,96.0,96,1,1.0,1.0,1,Single Frequency,96,Very High Revenue,2.6,High Promo Dependency,False
363,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,3.4,High Promo Dependency,False
364,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,3.1,High Promo Dependency,False
365,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,3.0,High Promo Dependency,False
366,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,3.7,High Promo Dependency,False
367,36,1,36.0,36,1,1.0,1.0,1,Single Frequency,36,Low Revenue,3.5,High Promo Dependency,False
368,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,2.8,High Promo Dependency,False
369,39,1,39.0,39,1,1.0,1.0,1,Single Frequency,39,Low Revenue,4.5,High Promo Dependency,False
370,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,3.3,High Promo Dependency,False
371,34,1,34.0,34,1,1.0,1.0,1,Single Frequency,34,Low Revenue,3.4,High Promo Dependency,False
372,83,1,83.0,83,1,1.0,1.0,1,Single Frequency,83,Very High Revenue,3.2,High Promo Dependency,False
373,85,1,85.0,85,1,1.0,1.0,1,Single Frequency,85,Very High Revenue,3.7,High Promo Dependency,False
374,27,1,27.0,27,1,1.0,1.0,1,Single Frequency,27,Low Revenue,4.6,High Promo Dependency,False
375,78,1,78.0,78,1,1.0,1.0,1,Single Frequency,78,High Revenue,5.0,High Promo Dependency,False
376,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,4.4,High Promo Dependency,False
377,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,4.9,High Promo Dependency,False
378,32,1,32.0,32,1,1.0,1.0,1,Single Frequency,32,Low Revenue,4.1,High Promo Dependency,False
379,62,1,62.0,62,1,1.0,1.0,1,Single Frequency,62,High Revenue,4.9,High Promo Dependency,False
380,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,4.7,High Promo Dependency,False
381,69,1,69.0,69,1,1.0,1.0,1,Single Frequency,69,High Revenue,3.0,High Promo Dependency,False
382,25,1,25.0,25,1,1.0,1.0,1,Single Frequency,25,Low Revenue,3.4,High Promo Dependency,False
383,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,3.2,High Promo Dependency,False
384,77,1,77.0,77,1,1.0,1.0,1,Single Frequency,77,High Revenue,3.8,High Promo Dependency,False
385,33,1,33.0,33,1,1.0,1.0,1,Single Frequency,33,Low Revenue,4.5,High Promo Dependency,False
386,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,2.7,High Promo Dependency,False
387,39,1,39.0,39,1,1.0,1.0,1,Single Frequency,39,Low Revenue,3.4,High Promo Dependency,False
388,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,4.6,High Promo Dependency,False
389,82,1,82.0,82,1,1.0,1.0,1,Single Frequency,82,Very High Revenue,2.7,High Promo Dependency,False
390,42,1,42.0,42,1,1.0,1.0,1,Single Frequency,42,Medium Revenue,4.2,High Promo Dependency,False
391,71,1,71.0,71,1,1.0,1.0,1,Single Frequency,71,High Revenue,3.2,High Promo Dependency,False
392,86,1,86.0,86,1,1.0,1.0,1,Single Frequency,86,Very High Revenue,4.8,High Promo Dependency,False
393,82,1,82.0,82,1,1.0,1.0,1,Single Frequency,82,Very High Revenue,3.3,High Promo Dependency,False
394,65,1,65.0,65,1,1.0,1.0,1,Single Frequency,65,High Revenue,4.2,High Promo Dependency,False
395,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,4.8,High Promo Dependency,False
396,65,1,65.0,65,1,1.0,1.0,1,Single Frequency,65,High Revenue,4.9,High Promo Dependency,False
397,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,3.9,High Promo Dependency,False
398,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,3.0,High Promo Dependency,False
399,67,1,67.0,67,1,1.0,1.0,1,Single Frequency,67,High Revenue,4.6,High Promo Dependency,False
400,35,1,35.0,35,1,1.0,1.0,1,Single Frequency,35,Low Revenue,3.5,High Promo Dependency,False
401,66,1,66.0,66,1,1.0,1.0,1,Single Frequency,66,High Revenue,4.8,High Promo Dependency,False
402,91,1,91.0,91,1,1.0,1.0,1,Single Frequency,91,Very High Revenue,4.8,High Promo Dependency,False
403,78,1,78.0,78,1,1.0,1.0,1,Single Frequency,78,High Revenue,3.0,High Promo Dependency,False
404,45,1,45.0,45,1,1.0,1.0,1,Single Frequency,45,Medium Revenue,4.5,High Promo Dependency,False
405,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,4.8,High Promo Dependency,False
406,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,3.8,High Promo Dependency,False
407,55,1,55.0,55,1,1.0,1.0,1,Single Frequency,55,Medium Revenue,4.6,High Promo Dependency,False
408,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,3.1,High Promo Dependency,False
409,66,1,66.0,66,1,1.0,1.0,1,Single Frequency,66,High Revenue,3.4,High Promo Dependency,False
410,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,3.3,High Promo Dependency,False
411,26,1,26.0,26,1,1.0,1.0,1,Single Frequency,26,Low Revenue,4.8,High Promo Dependency,False
412,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,2.8,High Promo Dependency,False
413,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,3.1,High Promo Dependency,False
414,99,1,99.0,99,1,1.0,1.0,1,Single Frequency,99,Very High Revenue,4.6,High Promo Dependency,False
415,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,2.6,High Promo Dependency,False
416,31,1,31.0,31,1,1.0,1.0,1,Single Frequency,31,Low Revenue,2.6,High Promo Dependency,False
417,55,1,55.0,55,1,1.0,1.0,1,Single Frequency,55,Medium Revenue,3.8,High Promo Dependency,False
418,81,1,81.0,81,1,1.0,1.0,1,Single Frequency,81,High Revenue,4.5,High Promo Dependency,False
419,73,1,73.0,73,1,1.0,1.0,1,Single Frequency,73,High Revenue,3.0,High Promo Dependency,False
420,91,1,91.0,91,1,1.0,1.0,1,Single Frequency,91,Very High Revenue,3.8,High Promo Dependency,False
421,54,1,54.0,54,1,1.0,1.0,1,Single Frequency,54,Medium Revenue,3.8,High Promo Dependency,False
422,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,3.5,High Promo Dependency,False
423,59,1,59.0,59,1,1.0,1.0,1,Single Frequency,59,Medium Revenue,3.1,High Promo Dependency,False
424,26,1,26.0,26,1,1.0,1.0,1,Single Frequency,26,Low Revenue,3.0,High Promo Dependency,False
425,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,4.3,High Promo Dependency,False
426,87,1,87.0,87,1,1.0,1.0,1,Single Frequency,87,Very High Revenue,3.3,High Promo Dependency,False
427,71,1,71.0,71,1,1.0,1.0,1,Single Frequency,71,High Revenue,4.7,High Promo Dependency,False
428,91,1,91.0,91,1,1.0,1.0,1,Single Frequency,91,Very High Revenue,4.5,High Promo Dependency,False
429,64,1,64.0,64,1,1.0,1.0,1,Single Frequency,64,High Revenue,2.9,High Promo Dependency,False
430,94,1,94.0,94,1,1.0,1.0,1,Single Frequency,94,Very High Revenue,4.1,High Promo Dependency,False
431,40,1,40.0,40,1,1.0,1.0,1,Single Frequency,40,Medium Revenue,3.5,High Promo Dependency,False
432,76,1,76.0,76,1,1.0,1.0,1,Single Frequency,76,High Revenue,3.4,High Promo Dependency,False
433,86,1,86.0,86,1,1.0,1.0,1,Single Frequency,86,Very High Revenue,3.3,High Promo Dependency,False
434,92,1,92.0,92,1,1.0,1.0,1,Single Frequency,92,Very High Revenue,3.2,High Promo Dependency,False
435,52,1,52.0,52,1,1.0,1.0,1,Single Frequency,52,Medium Revenue,4.0,High Promo Dependency,False
436,28,1,28.0,28,1,1.0,1.0,1,Single Frequency,28,Low Revenue,3.6,High Promo Dependency,False
437,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,4.6,High Promo Dependency,False
438,50,1,50.0,50,1,1.0,1.0,1,Single Frequency,50,Medium Revenue,2.6,High Promo Dependency,False
439,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,4.3,High Promo Dependency,False
440,50,1,50.0,50,1,1.0,1.0,1,Single Frequency,50,Medium Revenue,3.4,High Promo Dependency,False
441,89,1,89.0,89,1,1.0,1.0,1,Single Frequency,89,Very High Revenue,3.5,High Promo Dependency,False
442,81,1,81.0,81,1,1.0,1.0,1,Single Frequency,81,High Revenue,4.2,High Promo Dependency,False
443,69,1,69.0,69,1,1.0,1.0,1,Single Frequency,69,High Revenue,3.8,High Promo Dependency,False
444,67,1,67.0,67,1,1.0,1.0,1,Single Frequency,67,High Revenue,3.6,High Promo Dependency,False
445,20,1,20.0,20,1,1.0,1.0,1,Single Frequency,20,Low Revenue,4.3,High Promo Dependency,False
446,29,1,29.0,29,1,1.0,1.0,1,Single Frequency,29,Low Revenue,4.9,High Promo Dependency,False
447,74,1,74.0,74,1,1.0,1.0,1,Single Frequency,74,High Revenue,4.1,High Promo Dependency,False
448,82,1,82.0,82,1,1.0,1.0,1,Single Frequency,82,Very High Revenue,3.6,High Promo Dependency,False
449,23,1,23.0,23,1,1.0,1.0,1,Single Frequency,23,Low Revenue,3.4,High Promo Dependency,False
450,45,1,45.0,45,1,1.0,1.0,1,Single Frequency,45,Medium Revenue,2.9,High Promo Dependency,False
451,21,1,21.0,21,1,1.0,1.0,1,Single Frequency,21,Low Revenue,2.7,High Promo Dependency,False
452,31,1,31.0,31,1,1.0,1.0,1,Single Frequency,31,Low Revenue,4.3,High Promo Dependency,False
453,45,1,45.0,45,1,1.0,1.0,1,Single Frequency,45,Medium Revenue,3.8,High Promo Dependency,False
454,56,1,56.0,56,1,1.0,1.0,1,Single Frequency,56,Medium Revenue,2.8,High Promo Dependency,False
455,97,1,97.0,97,1,1.0,1.0,1,Single Frequency,97,Very High Revenue,3.2,High Promo Dependency,False
456,100,1,100.0,100,1,1.0,1.0,1,Single Frequency,100,Very High Revenue,3.6,High Promo Dependency,False
457,96,1,96.0,96,1,1.0,1.0,1,Single Frequency,96,Very High Revenue,4.0,High Promo Dependency,False
458,99,1,99.0,99,1,1.0,1.0,1,Single Frequency,99,Very High Revenue,4.9,High Promo Dependency,False
459,91,1,91.0,91,1,1.0,1.0,1,Single Frequency,91,Very High Revenue,4.0,High Promo Dependency,False
460,30,1,30.0,30,1,1.0,1.0,1,Single Frequency,30,Low Revenue,3.8,High Promo Dependency,False
461,65,1,65.0,65,1,1.0,1.0,1,Single Frequency,65,High Revenue,3.8,High Promo Dependency,False
462,93,1,93.0,93,1,1.0,1.0,1,Single Frequency,93,Very High Revenue,3.9,High Promo Dependency,False
463,81,1,81.0,81,1,1.0,1.0,1,Single Frequency,81,High Revenue,3.3,High Promo Dependency,False
464,81,1,81.0,81,1,1.0,1.0,1,Single Frequency,81,High Revenue,2.7,High Promo Dependency,False
465,52,1,52.0,52,1,1.0,1.0,1,Single Frequency,52,Medium Revenue,4.7,High Promo Dependency,False
466,88,1,88.0,88,1,1.0,1.0,1,Single Frequency,88,Very High Revenue,2.8,High Promo Dependency,False
467,24,1,24.0,24,1,1.0,1.0,1,Single Frequency,24,Low Revenue,4.6,High Promo Dependency,False
468,51,1,51.0,51,1,1.0,1.0,1,Single Frequency,51,Medium Revenue,4.5,High Promo Dependency,False
469,38,1,38.0,38,1,1.0,1.0,1,Single Frequency,38,Low Revenue,5.0,High Promo Dependency,False
470,46,1,46.0,46,1,1.0,1.0,1,Single Frequency,46,Medium Revenue,4.1,High Promo Dependency,False
